date,company,news_count,pos_count,neg_count,raw_score,public_opinion_index
2026-04-22,顺灏股份,11,11,0,0.9931818181818183,99.66
2026-04-22,庆鼎精密,2,2,0,0.99295,99.65
2026-04-22,河南天璇,2,2,0,0.993,99.65
2026-04-22,澜起科技,3,3,0,0.9929333333333332,99.65
2026-04-22,维多集团,1,1,0,0.9929000000000001,99.65
2026-04-22,顺灏,11,11,0,0.9929545454545454,99.65
2026-04-22,华阳股份,2,2,0,0.9928,99.64
2026-04-22,天岳,2,2,0,0.9927000000000001,99.64
2026-04-22,天银机电,11,11,0,0.9927272727272727,99.64
2026-04-22,日产化学,1,1,0,0.9928,99.64
2026-04-22,杭电,3,3,0,0.9927666666666667,99.64
2026-04-22,ST新华锦,1,1,0,0.9926,99.63
2026-04-22,信越化学工业株式会社,1,1,0,0.9925,99.63
2026-04-22,特努斯,19,19,0,0.9926421052631579,99.63
2026-04-22,东山精密,16,16,0,0.992475,99.62
2026-04-22,美国银行,5,5,0,0.9924799999999999,99.62
2026-04-22,长飞光纤,8,8,0,0.9924625,99.62
2026-04-22,亨通光电,25,25,0,0.9921,99.6
2026-04-22,传艺科技,5,5,0,0.9919,99.6
2026-04-22,台积电,4,4,0,0.991925,99.6
2026-04-22,多氟多,4,4,0,0.99195,99.6
2026-04-22,天银,13,13,0,0.9919307692307692,99.6
2026-04-22,路维,2,2,0,0.9919,99.6
2026-04-22,长江证券,3,3,0,0.9919333333333333,99.6
2026-04-22,中科飞测,3,3,0,0.9918999999999999,99.59
2026-04-22,轨道辰光,16,16,0,0.9918375,99.59
2026-04-22,云南锗业,8,8,0,0.9914625,99.57
2026-04-22,中天科技,11,11,0,0.9909454545454545,99.55
2026-04-22,天银星际,3,3,0,0.9909666666666667,99.55
2026-04-22,长光华芯,25,25,0,0.99104,99.55
2026-04-22,富士胶片,1,1,0,0.9906999999999999,99.54
2026-04-22,美联航,2,2,0,0.9907999999999999,99.54
2026-04-22,TrendForce集邦咨询,7,7,0,0.9904857142857143,99.52
2026-04-22,光电,8,8,0,0.9901375,99.51
2026-04-22,有研新材,2,2,0,0.9902000000000001,99.51
2026-04-22,ST亚光,1,1,0,0.99,99.5
2026-04-22,Wind资讯,1,1,0,0.99,99.5
2026-04-22,世嘉科技,1,1,0,0.99,99.5
2026-04-22,东光,1,1,0,0.99,99.5
2026-04-22,东材,2,2,0,0.99,99.5
2026-04-22,东材科技,3,3,0,0.9899999999999999,99.5
2026-04-22,东海证券,1,1,0,0.99,99.5
2026-04-22,云南,2,2,0,0.99,99.5
2026-04-22,五矿新能,3,3,0,0.9899999999999999,99.5
2026-04-22,先导智能,1,1,0,0.99,99.5
2026-04-22,创远信科,2,2,0,0.99,99.5
2026-04-22,剑桥,1,1,0,0.99,99.5
2026-04-22,剑桥科技,2,2,0,0.99,99.5
2026-04-22,华工,2,2,0,0.99,99.5
2026-04-22,华工科技,2,2,0,0.99,99.5
2026-04-22,华绿生物,3,3,0,0.9899999999999999,99.5
2026-04-22,华自,2,2,0,0.99,99.5
2026-04-22,博杰股份,1,1,0,0.99,99.5
2026-04-22,同兴科技,1,1,0,0.99,99.5
2026-04-22,同花顺,2,2,0,0.99005,99.5
2026-04-22,国信证券,1,1,0,0.99,99.5
2026-04-22,广东,2,2,0,0.99,99.5
2026-04-22,广州市,2,2,0,0.99,99.5
2026-04-22,彤程新材,1,1,0,0.9901000000000001,99.5
2026-04-22,德业,1,1,0,0.99,99.5
2026-04-22,思源,1,1,0,0.99,99.5
2026-04-22,恩力动力,1,1,0,0.99,99.5
2026-04-22,拓荆科技,2,2,0,0.99,99.5
2026-04-22,招商,1,1,0,0.99,99.5
2026-04-22,招商轮船,1,1,0,0.99,99.5
2026-04-22,招金黄金,1,1,0,0.99,99.5
2026-04-22,普利特,1,1,0,0.99,99.5
2026-04-22,晶方科技,2,2,0,0.99,99.5
2026-04-22,杭电股份,5,5,0,0.99,99.5
2026-04-22,欧陆通,1,1,0,0.99,99.5
2026-04-22,永贵,1,1,0,0.99,99.5
2026-04-22,江苏亨通光纤,1,1,0,0.99,99.5
2026-04-22,江苏博云,3,3,0,0.9899999999999999,99.5
2026-04-22,沃格,1,1,0,0.99,99.5
2026-04-22,沃格光电,2,2,0,0.99,99.5
2026-04-22,泛亚微透,2,2,0,0.99,99.5
2026-04-22,海格通信,2,2,0,0.99,99.5
2026-04-22,海能达,2,2,0,0.99,99.5
2026-04-22,深圳,1,1,0,0.99,99.5
2026-04-22,清陶能源,1,1,0,0.99,99.5
2026-04-22,港交所,1,1,0,0.99,99.5
2026-04-22,潍柴,1,1,0,0.99,99.5
2026-04-22,潍柴动力,1,1,0,0.99,99.5
2026-04-22,环旭,1,1,0,0.99,99.5
2026-04-22,环旭电子,1,1,0,0.99,99.5
2026-04-22,石油石化,1,1,0,0.99,99.5
2026-04-22,硕贝德,3,3,0,0.9899999999999999,99.5
2026-04-22,福耀伊利诺伊有限公司,1,1,0,0.99,99.5
2026-04-22,福耀玻璃美国有限公司,1,1,0,0.99,99.5
2026-04-22,福耀美国C资产公司,1,1,0,0.99,99.5
2026-04-22,福耀集团,1,1,0,0.99,99.5
2026-04-22,翔丰华,1,1,0,0.99,99.5
2026-04-22,胜蓝,1,1,0,0.99,99.5
2026-04-22,芭田股份,2,2,0,0.99,99.5
2026-04-22,芯原,1,1,0,0.99,99.5
2026-04-22,蓝色光标,2,2,0,0.99,99.5
2026-04-22,远东,1,1,0,0.99,99.5
2026-04-22,途虎养车,3,3,0,0.9899,99.5
2026-04-22,通宇通讯,2,2,0,0.99,99.5
2026-04-22,钧崴电子,1,1,0,0.99,99.5
2026-04-22,铭镓半导体,1,1,0,0.99,99.5
2026-04-22,长江存储,1,1,0,0.99,99.5
2026-04-22,长盈通,3,3,0,0.9899999999999999,99.5
2026-04-22,长鑫存储,1,1,0,0.99,99.5
2026-04-22,长飞,2,2,0,0.99,99.5
2026-04-22,韩国The,2,2,0,0.99,99.5
2026-04-22,香港卫视国际,1,1,0,0.99,99.5
2026-04-22,鼎泰芯源,1,1,0,0.99,99.5
2026-04-22,鼎阳,2,2,0,0.99,99.5
2026-04-22,东京樱兴工业株式会社,1,1,0,0.9898,99.49
2026-04-22,路维光电,2,2,0,0.98985,99.49
2026-04-22,兴业证券,1,1,0,0.9895,99.48
2026-04-22,鹏鼎控股,7,7,0,0.9895285714285713,99.48
2026-04-22,天岳先进,2,2,0,0.9893000000000001,99.46
2026-04-22,衢州发展,1,1,0,0.9892,99.46
2026-04-22,鹏鼎控,7,7,0,0.9891428571428571,99.46
2026-04-22,德明利,2,2,0,0.98905,99.45
2026-04-22,先导电科,1,1,0,0.9889,99.44
2026-04-22,格罗方德,3,3,0,0.9882333333333334,99.41
2026-04-22,炬光科技,8,8,0,0.9878875,99.39
2026-04-22,广州广发信德健康创业投资基金,1,1,0,0.9876,99.38
2026-04-22,万力轮胎,2,2,0,0.98725,99.36
2026-04-22,中钨高新,2,2,0,0.9870000000000001,99.35
2026-04-22,韩国设备厂,1,1,0,0.9871,99.35
2026-04-22,德国大众,1,1,0,0.9869,99.34
2026-04-22,吉利汽车,1,1,0,0.9865,99.32
2026-04-22,飞凯材料,6,6,0,0.9864833333333333,99.32
2026-04-22,马斯克,2,2,0,0.98645,99.32
2026-04-22,信义光能,1,1,0,0.9859,99.3
2026-04-22,神工,1,1,0,0.9854999999999999,99.28
2026-04-22,米其林,1,1,0,0.9854999999999999,99.28
2026-04-22,美国能源,2,2,0,0.9856,99.28
2026-04-22,美银,2,2,0,0.9855,99.28
2026-04-22,香农芯创,3,3,0,0.9848333333333333,99.24
2026-04-22,天华新能,2,2,0,0.9843999999999999,99.22
2026-04-22,东山,5,5,0,0.98392,99.2
2026-04-22,中船特气,1,1,0,0.9839,99.2
2026-04-22,欧莱,1,1,0,0.9841,99.2
2026-04-22,戴尔科技,2,2,0,0.98385,99.19
2026-04-22,惠普,2,2,0,0.9835,99.18
2026-04-22,舟山和众信股权投资合伙企业,1,1,0,0.9834999999999999,99.18
2026-04-22,特发信息,3,3,0,0.9834666666666667,99.17
2026-04-22,普利司通,2,2,0,0.9831,99.15
2026-04-22,老铺黄金,1,1,0,0.9829000000000001,99.15
2026-04-22,远东股份,2,2,0,0.98295,99.15
2026-04-22,上海九百,1,1,0,0.9826999999999999,99.14
2026-04-22,赛轮轮胎,2,2,0,0.9823,99.12
2026-04-22,江丰,1,1,0,0.9811,99.06
2026-04-22,福耀玻璃,10,10,0,0.9810000000000001,99.05
2026-04-22,中国石油,1,1,0,0.9806,99.03
2026-04-22,华特,4,4,0,0.980125,99.01
2026-04-22,山东毅达,3,3,0,0.9802,99.01
2026-04-22,宁波杉茂,2,2,0,0.9801,99.0
2026-04-22,珂玛科技,1,1,0,0.98,99.0
2026-04-22,微软,3,3,0,0.9793333333333333,98.97
2026-04-22,挪威能源咨询公司,1,1,0,0.9789,98.94
2026-04-22,希捷科技,2,2,0,0.9781,98.9
2026-04-22,南通杉富,2,2,0,0.97765,98.88
2026-04-22,沃尔玛,1,1,0,0.9775,98.88
2026-04-22,耐克,1,1,0,0.977,98.85
2026-04-22,西方石油,2,2,0,0.9769999999999999,98.85
2026-04-22,塔吉特,1,1,0,0.9769,98.84
2026-04-22,国泰海通,7,7,0,0.9764857142857143,98.82
2026-04-22,雪佛龙,2,2,0,0.9764499999999999,98.82
2026-04-22,贡渥,3,3,0,0.9758999999999999,98.79
2026-04-22,花旗,1,1,0,0.9754,98.77
2026-04-22,福特公司,1,1,0,0.9745999999999999,98.73
2026-04-22,火箭公司,1,1,0,0.9743999999999999,98.72
2026-04-22,国芯科技,2,2,0,0.9740000000000001,98.7
2026-04-22,苏州国资,1,1,0,0.9739,98.7
2026-04-22,广发,14,14,0,0.9736071428571428,98.68
2026-04-22,佰维,3,3,0,0.9725666666666667,98.63
2026-04-22,北京轨道辰光科技有限公司,1,1,0,0.9721,98.6
2026-04-22,中微公司,2,2,0,0.9711,98.56
2026-04-22,泛美白银,1,1,0,0.9703,98.52
2026-04-22,甲骨文,1,1,0,0.9701000000000001,98.5
2026-04-22,美国黄金,1,1,0,0.9699,98.5
2026-04-22,赛腾股份,2,2,0,0.9669,98.34
2026-04-22,和林微纳,3,3,0,0.9642666666666667,98.21
2026-04-22,绿地控股,2,2,0,0.9642,98.21
2026-04-22,苹果,57,56,1,0.9641894736842105,98.21
2026-04-22,华特气体,2,2,0,0.95835,97.92
2026-04-22,博通,1,1,0,0.9556,97.78
2026-04-22,恒越基金,1,1,0,0.9523,97.62
2026-04-22,苏州国发,5,5,0,0.9492800000000001,97.46
2026-04-22,携程,2,2,0,0.9440000000000001,97.2
2026-04-22,福建智泰驰骋数字科技有限公司,2,2,0,0.9425,97.12
2026-04-22,特斯拉中国,7,7,0,0.9411142857142857,97.06
2026-04-22,航空公司,1,1,0,0.9409000000000001,97.04
2026-04-22,中际旭创,72,70,2,0.9394916666666666,96.97
2026-04-22,开源证券股份有限公司徐州分公司,1,1,0,0.9362999999999999,96.82
2026-04-22,苏州,5,5,0,0.93516,96.76
2026-04-22,广发基金,3,3,0,0.9336666666666668,96.68
2026-04-22,中国移动,4,4,0,0.93005,96.5
2026-04-22,爱建证券有限责任公司,2,2,0,0.92595,96.3
2026-04-22,紫金矿业,29,28,1,0.9252586206896551,96.26
2026-04-22,英伟达,27,26,1,0.9238666666666666,96.19
2026-04-22,SpaceX公司,1,1,0,0.9228000000000001,96.14
2026-04-22,建设银行,4,4,0,0.920625,96.03
2026-04-22,中国银行,4,4,0,0.918825,95.94
2026-04-22,合力泰,2,2,0,0.9183999999999999,95.92
2026-04-22,亚马逊,4,4,0,0.916975,95.85
2026-04-22,农业银行,4,4,0,0.91565,95.78
2026-04-22,斯坦德检测集团股份有限公司,2,2,0,0.9153,95.76
2026-04-22,工商银行,4,4,0,0.9108499999999999,95.54
2026-04-22,天孚通信,19,18,1,0.9090631578947369,95.45
2026-04-22,京北方,2,2,0,0.9053499999999999,95.27
2026-04-22,LG化学,1,1,0,0.9039,95.2
2026-04-22,拉萨永道投资管理有限责任公司,2,2,0,0.89925,94.96
2026-04-22,工业富联,19,18,1,0.8892473684210527,94.46
2026-04-22,特斯拉,64,61,3,0.8885390625,94.43
2026-04-22,美国PPG,1,1,0,0.8803,94.02
2026-04-22,红星新闻,2,2,0,0.876,93.8
2026-04-22,立方退,1,1,0,0.8704999999999999,93.52
2026-04-22,杜邦,1,1,0,0.8701000000000001,93.51
2026-04-22,网易,3,3,0,0.8595,92.98
2026-04-22,安永全球,1,1,0,0.8447,92.24
2026-04-22,陶氏,1,1,0,0.8367,91.84
2026-04-22,谷歌,11,10,1,0.8250909090909091,91.25
2026-04-22,上海绿馨,2,2,0,0.82145,91.07
2026-04-22,广州帅库网络科技有限公司,2,2,0,0.8102500000000001,90.51
2026-04-22,福州帅库网络科技有限公司,2,2,0,0.8088,90.44
2026-04-22,观典,1,1,0,0.8042,90.21
2026-04-22,国晟科技,1,1,0,0.7961,89.8
2026-04-22,斯坦德,32,29,3,0.79576875,89.79
2026-04-22,寒武纪,20,18,2,0.7929999999999999,89.65
2026-04-22,福耀,23,21,2,0.7929347826086957,89.65
2026-04-22,天孚,17,15,2,0.7821588235294117,89.11
2026-04-22,伊朗塔斯尼姆通讯社,6,6,0,0.7791666666666667,88.96
2026-04-22,日本公司,4,4,0,0.7693,88.46
2026-04-22,杭州帅库灿星科技有限公司,2,2,0,0.76665,88.33
2026-04-22,温氏,12,11,1,0.7613166666666666,88.07
2026-04-22,易方达亚,8,7,1,0.72405,86.2
2026-04-22,SK海力士,10,9,1,0.71672,85.84
2026-04-22,欣旺达,7,6,1,0.7144285714285713,85.72
2026-04-22,三星,26,22,4,0.7135076923076924,85.68
2026-04-22,中国海洋石油,7,6,1,0.7112428571428572,85.56
2026-04-22,百胜中国,7,6,1,0.7111000000000001,85.56
2026-04-22,牧原股份,7,6,1,0.6981714285714286,84.91
2026-04-22,牧原,7,6,1,0.6928,84.64
2026-04-22,理想,1,1,0,0.6607,83.04
2026-04-22,帅库网络,8,7,1,0.659075,82.95
2026-04-22,腾讯,11,9,2,0.6341454545454546,81.71
2026-04-22,哔哩哔哩,2,2,0,0.6189,80.94
2026-04-22,百胜,5,4,1,0.5976000000000001,79.88
2026-04-22,阿里巴巴,22,17,5,0.5845818181818182,79.23
2026-04-22,京东,5,4,1,0.57904,78.95
2026-04-22,小鹏集团,1,1,0,0.57,78.5
2026-04-22,协创数据,14,11,3,0.5645642857142857,78.23
2026-04-22,肯德基,10,8,2,0.5573699999999999,77.87
2026-04-22,腾讯控,8,6,2,0.551075,77.55
2026-04-22,温氏股份,8,6,2,0.5400625,77.0
2026-04-22,灯塔电视台,1,1,0,0.5335,76.68
2026-04-22,联合包裹,1,1,0,0.5304,76.52
2026-04-22,立讯,4,3,1,0.49177499999999996,74.59
2026-04-22,腾讯控股,18,13,5,0.4688555555555555,73.44
2026-04-22,易方达,20,14,6,0.38187000000000004,69.09
2026-04-22,大全能源,3,2,1,0.3365,66.82
2026-04-22,富途,3,2,1,0.33603333333333335,66.8
2026-04-22,立讯精密,3,2,1,0.3347666666666667,66.74
2026-04-22,阿里巴巴-W,3,2,1,0.3345666666666666,66.73
2026-04-22,柳钢,3,2,1,0.33349999999999996,66.68
2026-04-22,柳钢集团,3,2,1,0.33346666666666663,66.67
2026-04-22,易方达优质,9,6,3,0.32228888888888885,66.11
2026-04-22,合众,9,6,3,0.30335555555555554,65.17
2026-04-22,中播数据,3,2,1,0.2758,63.79
2026-04-22,北方华创,6,4,2,0.26155,63.08
2026-04-22,捷佳伟创,16,10,6,0.22849375,61.42
2026-04-22,合众新能源公司,5,3,2,0.20176,60.09
2026-04-22,韩国分公司,2,1,1,0.1175,55.88
2026-04-22,MCN机,6,3,3,0.05184999999999997,52.59
2026-04-22,MCN机构,6,3,3,0.0387166666666667,51.94
2026-04-22,英维克,6,3,3,0.0036166666666666756,50.18
2026-04-22,广西,2,1,1,0.0032500000000000306,50.16
2026-04-22,广西柳州,2,1,1,0.0031999999999999806,50.16
2026-04-22,分众,4,2,2,0.0027499999999999747,50.14
2026-04-22,中国卫星,2,1,1,0.0,50.0
2026-04-22,龙星科技,2,1,1,9.999999999998899e-05,50.0
2026-04-22,蔚来,2,1,1,-0.016199999999999992,49.19
2026-04-22,百度,2,1,1,-0.035800000000000054,48.21
2026-04-22,科尔士,2,1,1,-0.05005000000000004,47.5
2026-04-22,盖璞,2,1,1,-0.05854999999999999,47.07
2026-04-22,哪吒,4,2,2,-0.06745000000000001,46.63
2026-04-22,好市多,2,1,1,-0.07624999999999998,46.19
2026-04-22,梅西百货,2,1,1,-0.07630000000000003,46.18
2026-04-22,大金重工,2,1,1,-0.07740000000000002,46.13
2026-04-22,联邦快递,2,1,1,-0.11009999999999998,44.5
2026-04-22,杭州帅库网络科技有限公司,2,1,1,-0.11209999999999998,44.4
2026-04-22,国投瑞银,5,2,3,-0.15,42.5
2026-04-22,五粮液,5,2,3,-0.19488,40.26
2026-04-22,MCN公司,3,1,2,-0.39726666666666666,30.14
2026-04-22,南京化纤,4,1,3,-0.508725,24.56
2026-04-22,拼多多,2,0,2,-0.594,20.3
2026-04-22,兰石集团,5,1,4,-0.5998,20.01
2026-04-22,爱奇艺,1,0,1,-0.6685,16.58
2026-04-22,晶盛机电,3,0,3,-0.8040666666666666,9.8
2026-04-22,四川致高律师事务所,1,0,1,-0.8902,5.49
2026-04-22,张雪,7,0,7,-0.9602428571428571,1.99
2026-04-22,*ST数源,1,0,1,-0.99,0.5
2026-04-22,ST中迪,1,0,1,-0.99,0.5
2026-04-22,东方基金,1,0,1,-0.99,0.5
2026-04-22,东方民丰,1,0,1,-0.99,0.5
2026-04-22,东方雨虹,1,0,1,-0.99,0.5
2026-04-22,中国平安,1,0,1,-0.99,0.5
2026-04-22,中国联通,2,0,2,-0.99,0.5
2026-04-22,中电电机,1,0,1,-0.99,0.5
2026-04-22,中芯国际,1,0,1,-0.99,0.5
2026-04-22,傲农生物,3,0,3,-0.9899999999999999,0.5
2026-04-22,兰州兰石集团有限公司,4,0,4,-0.99,0.5
2026-04-22,兰石重装,4,0,4,-0.99,0.5
2026-04-22,南方原油LOF,1,0,1,-0.99,0.5
2026-04-22,博郡,1,0,1,-0.99,0.5
2026-04-22,嘉实原油LOF,1,0,1,-0.99,0.5
2026-04-22,国投,1,0,1,-0.99,0.5
2026-04-22,帅丰,1,0,1,-0.99,0.5
2026-04-22,拜腾,1,0,1,-0.99,0.5
2026-04-22,景顺,1,0,1,-0.99,0.5
2026-04-22,格雷霍克律师事务所,1,0,1,-0.99,0.5
2026-04-22,欢瑞世纪,1,0,1,-0.99,0.5
2026-04-22,洛阳钼业,1,0,1,-0.99,0.5
2026-04-22,深圳市,1,0,1,-0.99,0.5
2026-04-22,瀚蓝,1,0,1,-0.99,0.5
2026-04-22,瀚蓝环,1,0,1,-0.99,0.5
2026-04-22,生益,1,0,1,-0.99,0.5
2026-04-22,生益科技,1,0,1,-0.99,0.5
2026-04-22,真爱美家,1,0,1,-0.99,0.5
2026-04-22,科威特政府投资局,1,0,1,-0.99,0.5
2026-04-22,纳指科技ETF,1,0,1,-0.99,0.5
2026-04-22,美的集团,1,0,1,-0.99,0.5
2026-04-22,胜宏科技,1,0,1,-0.99,0.5
2026-04-22,阳光电源,1,0,1,-0.99,0.5
2026-04-22,高合,1,0,1,-0.99,0.5
2026-04-21,上海中原地产,3,3,0,0.9999333333333333,100.0
2026-04-21,上海易居房地产研究院,1,1,0,1.0,100.0
2026-04-21,上海证券,3,3,0,1.0,100.0
2026-04-21,中金,1,1,0,1.0,100.0
2026-04-21,京东,3,3,0,1.0,100.0
2026-04-21,保利·都汇和煦,1,1,0,1.0,100.0
2026-04-21,博时基金,1,1,0,1.0,100.0
2026-04-21,国金证券,4,4,0,1.0,100.0
2026-04-21,字节跳动,2,2,0,1.0,100.0
2026-04-21,广州艾媒数聚信息咨询股份有限公司,1,1,0,1.0,100.0
2026-04-21,建筑公司,1,1,0,1.0,100.0
2026-04-21,快手,2,2,0,1.0,100.0
2026-04-21,星石投资,1,1,0,1.0,100.0
2026-04-21,知乎,5,5,0,0.9999800000000001,100.0
2026-04-21,网易,2,2,0,1.0,100.0
2026-04-21,钉钉,4,4,0,0.9999,100.0
2026-04-21,阿里,2,2,0,1.0,100.0
2026-04-21,骁遥,1,1,0,1.0,100.0
2026-04-21,麒麟,1,1,0,1.0,100.0
2026-04-21,东方证券,3,3,0,0.9998666666666667,99.99
2026-04-21,中国电建,1,1,0,0.9998999999999999,99.99
2026-04-21,中航证券,1,1,0,0.9998999999999999,99.99
2026-04-21,兴趣岛,2,2,0,0.99975,99.99
2026-04-21,勤辰资产,1,1,0,0.9998999999999999,99.99
2026-04-21,十方融海集团,2,2,0,0.9998999999999999,99.99
2026-04-21,华西证券,2,2,0,0.9998999999999999,99.99
2026-04-21,国信证券,1,1,0,0.9998999999999999,99.99
2026-04-21,惠誉,1,1,0,0.9998999999999999,99.99
2026-04-21,新易盛,1,1,0,0.9998999999999999,99.99
2026-04-21,松延动力,2,2,0,0.9998,99.99
2026-04-21,梨花教育,3,3,0,0.9997666666666666,99.99
2026-04-21,江阴银行,1,1,0,0.9998,99.99
2026-04-21,深圳十方融海科技有限公司,2,2,0,0.9998999999999999,99.99
2026-04-21,私募排排网,3,3,0,0.9998,99.99
2026-04-21,苏商,2,2,0,0.9998499999999999,99.99
2026-04-21,荣耀具身智能,1,1,0,0.9998,99.99
2026-04-21,长沙银行,1,1,0,0.9998,99.99
2026-04-21,CCTV国际时讯,1,1,0,0.9995,99.98
2026-04-21,MITS电脑公司,1,1,0,0.9995,99.98
2026-04-21,东阳光,1,1,0,0.9995999999999999,99.98
2026-04-21,乐聚机器人,1,1,0,0.9997,99.98
2026-04-21,伊朗伊斯兰共和国航空公司,1,1,0,0.9995,99.98
2026-04-21,兴业银行,2,2,0,0.99965,99.98
2026-04-21,北京术锐,1,1,0,0.9997,99.98
2026-04-21,华源证券,1,1,0,0.9995,99.98
2026-04-21,双鸿电子,2,2,0,0.9995,99.98
2026-04-21,奇宏,2,2,0,0.99955,99.98
2026-04-21,宝德科技,2,2,0,0.9995,99.98
2026-04-21,开开华彩,2,2,0,0.9997,99.98
2026-04-21,张家港行,3,3,0,0.9995666666666666,99.98
2026-04-21,成都银行,1,1,0,0.9995,99.98
2026-04-21,梅花,1,1,0,0.9995999999999999,99.98
2026-04-21,派能科技,1,1,0,0.9995999999999999,99.98
2026-04-21,群核,1,1,0,0.9997,99.98
2026-04-21,荣耀,6,6,0,0.9996666666666667,99.98
2026-04-21,融捷,1,1,0,0.9995999999999999,99.98
2026-04-21,亚翔集成,2,2,0,0.9994000000000001,99.97
2026-04-21,华福证券,5,5,0,0.99932,99.97
2026-04-21,哔哩哔哩,7,7,0,0.9994857142857142,99.97
2026-04-21,圣晖集成,2,2,0,0.99945,99.97
2026-04-21,城投公司,1,1,0,0.9994,99.97
2026-04-21,天赐,2,2,0,0.9994000000000001,99.97
2026-04-21,天赐材料,2,2,0,0.99945,99.97
2026-04-21,瑞银,1,1,0,0.9994,99.97
2026-04-21,三峡能源,1,1,0,0.9991,99.96
2026-04-21,亿纬锂能,1,1,0,0.9991,99.96
2026-04-21,南京银行,2,2,0,0.9993,99.96
2026-04-21,天山铝业,2,2,0,0.99925,99.96
2026-04-21,福恩股份,1,1,0,0.9991,99.96
2026-04-21,美国有线电视新闻网,1,1,0,0.9993000000000001,99.96
2026-04-21,鸿蒙,23,23,0,0.9991130434782609,99.96
2026-04-21,盛合晶微,1,1,0,0.9990000000000001,99.95
2026-04-21,晋控煤,1,1,0,0.9987,99.94
2026-04-21,晋控煤业,1,1,0,0.9987999999999999,99.94
2026-04-21,立讯,1,1,0,0.9987999999999999,99.94
2026-04-21,算力,7,7,0,0.9989,99.94
2026-04-21,芯联,2,2,0,0.99885,99.94
2026-04-21,芯联集成,2,2,0,0.99885,99.94
2026-04-21,兖矿能源,1,1,0,0.9986,99.93
2026-04-21,华为,16,16,0,0.9985875,99.93
2026-04-21,华阳,1,1,0,0.9986,99.93
2026-04-21,澎湃新闻,2,2,0,0.9986499999999999,99.93
2026-04-21,东方雨虹,1,1,0,0.9984000000000001,99.92
2026-04-21,垣信卫星,1,1,0,0.9984000000000001,99.92
2026-04-21,宏利基金,2,2,0,0.9984500000000001,99.92
2026-04-21,巨人网络,1,1,0,0.9984000000000001,99.92
2026-04-21,微纳星空,3,3,0,0.9983333333333334,99.92
2026-04-21,波音,2,2,0,0.9985,99.92
2026-04-21,及象教育,3,3,0,0.9981666666666666,99.91
2026-04-21,摩根士丹利,1,1,0,0.9982,99.91
2026-04-21,烽云信息,5,5,0,0.9982,99.91
2026-04-21,券商,2,2,0,0.998,99.9
2026-04-21,宇树,6,6,0,0.9980166666666667,99.9
2026-04-21,神行,5,5,0,0.9980399999999999,99.9
2026-04-21,花旗集团,1,1,0,0.9979,99.9
2026-04-21,宁德,7,7,0,0.9978142857142858,99.89
2026-04-21,中金公司,3,3,0,0.9976666666666666,99.88
2026-04-21,京基智农,5,5,0,0.9975999999999999,99.88
2026-04-21,美国银行,4,4,0,0.9975,99.88
2026-04-21,银河航天,3,3,0,0.9975333333333333,99.88
2026-04-21,上海交衡智能科技有限公司,1,1,0,0.9974,99.87
2026-04-21,建设,9,9,0,0.9974333333333334,99.87
2026-04-21,彭博社,1,1,0,0.9974,99.87
2026-04-21,星际荣耀,5,5,0,0.9972,99.86
2026-04-21,鸿蒙生态,7,7,0,0.9971428571428572,99.86
2026-04-21,大公国际,4,4,0,0.99685,99.84
2026-04-21,法国,1,1,0,0.9968,99.84
2026-04-21,百度集团,1,1,0,0.9968,99.84
2026-04-21,AST太空通信,4,4,0,0.996575,99.83
2026-04-21,中国银河,3,3,0,0.9965666666666667,99.83
2026-04-21,中际旭创,5,5,0,0.9966200000000001,99.83
2026-04-21,交通银行,4,4,0,0.996575,99.83
2026-04-21,华友钴业,8,8,0,0.996575,99.83
2026-04-21,敦鸿资产,1,1,0,0.9965999999999999,99.83
2026-04-21,礼来,4,4,0,0.99655,99.83
2026-04-21,AST太空通,4,4,0,0.9963,99.82
2026-04-21,第一财经,3,3,0,0.9964333333333334,99.82
2026-04-21,银发,12,12,0,0.996425,99.82
2026-04-21,伊朗航空公司,3,3,0,0.9961666666666668,99.81
2026-04-21,信达证券,3,3,0,0.9962333333333334,99.81
2026-04-21,SK海力士,2,2,0,0.996,99.8
2026-04-21,三星,2,2,0,0.9959500000000001,99.8
2026-04-21,中国电信,1,1,0,0.9959,99.8
2026-04-21,中国联合网络通信集团有限公司,1,1,0,0.9959,99.8
2026-04-21,宏昌电子,2,2,0,0.9959,99.8
2026-04-21,水晶光电,11,11,0,0.995990909090909,99.8
2026-04-21,海亮集团,1,1,0,0.9959,99.8
2026-04-21,苏州旭创,1,1,0,0.9959,99.8
2026-04-21,莱特光电,2,2,0,0.996,99.8
2026-04-21,高盛,15,15,0,0.9959533333333332,99.8
2026-04-21,中国广播电视网络集团有限公司,1,1,0,0.9958,99.79
2026-04-21,伊朗法尔斯通讯社,2,2,0,0.9958,99.79
2026-04-21,天津金城银行,1,1,0,0.9958,99.79
2026-04-21,Starbase公司,2,2,0,0.9957,99.78
2026-04-21,万华化学,13,13,0,0.9956,99.78
2026-04-21,万洋集团,1,1,0,0.9956,99.78
2026-04-21,中国信息通信研究院,1,1,0,0.9956,99.78
2026-04-21,中国银行,13,13,0,0.9955307692307692,99.78
2026-04-21,农业银行,17,17,0,0.9955,99.78
2026-04-21,商业保险公司,1,1,0,0.9954999999999999,99.78
2026-04-21,摩根大通,10,10,0,0.99565,99.78
2026-04-21,路博迈基金,2,2,0,0.9956,99.78
